url,keyword,owner_handle,owner_name,caption,transcript,views,thumbnail,location_name,us_decision,relevance_decision,discovered_at,updated_at,status
https://www.instagram.com/reel/DPkkEzDDEiK,nike sneakers,tommy_liu_4,Tommy Liu,"Top 10 Nike Basketball Shoes of 2025 🔝🏁

-

Here are the best hoop shoes released by Nike / Jordan brand this year, ranked in order based on my experience:

10. S.T. Flare
9. A’One
8. Giannis Freak 7
7. Sabrina 3
6. KD 18
5. LeBron Witness 9
4. Air Jordan 40
3. Ja 3
2. GT Cut 3 Turbo
1. Luka 4

Let me know YOUR favorite shoes to play in from Nike right now! Are they still your go-to brand…? 🤔⬇️

-

#basketballshoes #top10 #nike #sneakers #hoopshoes #kickstagram #lebron #kd #sneakerhead #jordan #kicksonfire #top5 #nikebasketball",,9885,https://instagram.fuio1-1.fna.fbcdn.net/v/t51.2885-15/561461088_793269393572711_1610697037207570418_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fuio1-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEGaYITaOcHMf3ymc8o4CMuWkvyLbfXs6wh7qNObd45sWrb5INxuzKGZh-HLl-JUBo&_nc_ohc=lveN76Byc_sQ7kNvwGxOf1G&_nc_gid=XNQvLsHtwcGfADBIlEUtiA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfeZX-JnwDp7y4W96N9Eq8sLN5ls0Ugq0VE8qn-UDKNJDw&oe=68EEB7CD&_nc_sid=d885a2,,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/DF7o7A8ueLP,nike sneakers,fifty_off_store,The 50% Off Store,"🚨 FLASH SALE ALERT! 🚨 Nike sneakers for ONLY $30—yes, you read that right! 😱🔥 This deal is TOO good to last, and once they’re gone, they’re gone!⁣
⁣
👟 First come, first serve! Don’t wait—tag your sneakerhead friends and run to The 50% Off Store before they sell out! 🏃💨⁣
⁣
📍 Located at 3631 Explorer Trail Oakwood GA 30566📍⁣
⁣
🕒 Open 10am -7pm⁣
⁣
@fifty_off_store⁣
⁣
#binstore #liqudation #sale #bargain #50offstore #shopping #atlanta #atl #northgeorgia #NikeSale #SneakerDeals #FlashSale #50PercentOff #NikeForLess⁣",,2219,https://instagram.fvdc5-1.fna.fbcdn.net/v/t51.2885-15/475871149_599491689565697_5272204959508408728_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fvdc5-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QGV27gdhpeDNu6GW-4_x82EGDhnM3GTH1XM5eH9ZyXqUibmPOdXjyzWEx13F_9TIWY&_nc_ohc=EpLFj2_EvWcQ7kNvwGF9Q0C&_nc_gid=eFwsyB3Bfm1XkZfi1R0GCQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfcSYBhtO88N9IBPcIfIMKClsyPu61TDXrnRaiutKTI0Lg&oe=68EED6C7&_nc_sid=d885a2,United States,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/DGBiI4dxnpi,nike sneakers,jthecordwainer,JtheCordwainer,"🟧⬜️ 1 of 1 Handmade Custom Travis Scott Jordan 1 Low inspired sneaker

#customshoes #handmadeheat #sneakers #jordans #jthecordwainer #tennessee #universityoftennessee #leather

*these are custom shoes built on authentic Nike sneakers - this custom service is not associated with Nike, Jordan Brand or Travis Scott.",,315316,https://instagram.feze2-1.fna.fbcdn.net/v/t51.2885-15/479531064_17959014578902137_3169391840791082584_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640_tt6&_nc_ht=instagram.feze2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFRAOgKj5wffxjC4ndS2HfiMxtTTPt72wwFnbzShnzNI-eEovEG_PKbBguyj_uw4Nw&_nc_ohc=xMgldynL6tAQ7kNvwGgaoqS&_nc_gid=wfQPgnzDjSBqJgr7nOzpHg&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfdmH5mPmDjYsgmV3lQJIFblKM_hJxCvbEAsMlbeyivd3Q&oe=68EEBF01&_nc_sid=d885a2,,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/DMf8WPhu7Ej,nike sneakers,snkrlove23,Vic,"Feeling like is 1993 again ✌🏽💯 

Jordan 8 Aqua

#nike #jumpman #sneakers #oglovefriday #classics #reels #jordan8aqua",,1699,https://instagram.fccp1-1.fna.fbcdn.net/v/t51.2885-15/522711470_18071198936048803_519185469547613946_n.jpg?stp=c0.210.540.540a_dst-jpg_e15_tt6&_nc_ht=instagram.fccp1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QH6tLOW9hUSm_tjQPUu6wVuaPZgAZVPa2lIbjuS_ox7_NEOYeaVzFjZOMbL1Dox4vw&_nc_ohc=DbjuLmK3uaQQ7kNvwGEn9OZ&_nc_gid=LJgl1ixo3MQggr9QUHf-gg&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfdH_wkoN9aZUzilF_2OLh-TXBTm7P32lbcZSigcli40gw&oe=68EEA7C3&_nc_sid=d885a2,United States,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/DPZbUIlAVaL,nike sneakers,nicekicks,Nice Kicks,,,22834,https://instagram.fphb3-1.fna.fbcdn.net/v/t51.2885-15/558931446_18546279754030324_709737731010921659_n.jpg?stp=c0.60.480.480a_dst-jpg_e15_tt6&_nc_ht=instagram.fphb3-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFD3lkd2NMGraz-YRCrZTPWROG-6YZv7jwQjyq124SzKqHvMZnTzcx-yaCRmvHXp9E&_nc_ohc=al5UinpCoekQ7kNvwFgUQ-w&_nc_gid=ba92GcVzJQixdNrz_aMHoQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afc7xnjKj6gy2sGAthZzRPNZJRaToRSfMGm1nY8m1IzoyA&oe=68EEBF9D&_nc_sid=d885a2,,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/DJ0kZ8lN6fE,nike sneakers,tommy_liu_4,Tommy Liu,"Nike’s Hottest Basketball Shoe Right Now?! 🎟️🦩

-

Here’s a quick traction test of the Nike A’One “Pink A’ura”. Performance has been very consistent for me, while dust pick up is manageable with occasional wiping needed. Retailing at $110 USD, this will surely continue to be a very popular hoop shoe with the simple and appealing aesthetics.

Let me know your thoughts on the Nike A’One in the comments!

-

#basketballshoes #nike #sneakers #hoopshoes #kickstagram #pink #sneakerhead #kicksonfire",,333,https://instagram.fuio32-1.fna.fbcdn.net/v/t51.2885-15/499203619_705265118697446_3096483898387615890_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fuio32-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QHHO4Mv1ns964AUpfdHV-251h-hBBjS_bS8vlG1NSAjq90hMvWrWwll6Gygz_F55Og&_nc_ohc=7e1t3OePeXgQ7kNvwFuE2aa&_nc_gid=4ydjZYViCRhmxyYWOtjdvQ&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfetcZdRE8xmmREy4p9UfUysGcSLHWmsQApWFasxtY2D2g&oe=68EEA69C&_nc_sid=d885a2,,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/DO161WngQ-y,nike sneakers,thedawgpound708,𝚃𝚑𝚎 𝙳𝚊𝚠𝚐 𝙿𝚘𝚞𝚗𝚍,Nike Air Max 95 x Yugioh! These a cop or drop?,,556,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/551380476_1464736511502501_7651946182750735883_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEeVoJLNzJ-60n9xOWkEhxgoIABbIv3lP9g-k-_7wgoOcH35bIXGNBxRJS91AVvJfE&_nc_ohc=4qFTbt9bDz4Q7kNvwE2R6UD&_nc_gid=kip3PvUFvOcaXIjX8ZJ_6w&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfeG2kHBeUxH9NS-Q7GZdBYbOyUgV_nPhkjOQHanNWTsPg&oe=68EEAE34&_nc_sid=d885a2,The Dawg Pound Sneakers,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/DF24LXAu7BR,nike sneakers,mj_23_collection,🌟MJ23Collection✨,"Air Jordan 3: The Sneaker That Saved Nike & Launched a Legacy 🐘🔥🏀

The Air Jordan 3 wasn’t just a sneaker—it was a game-changer. Designed by Tinker Hatfield, it introduced the legendary Jumpman logo, elephant print, and visible Air cushioning. This was the shoe that kept MJ with Nike and saw him dominate the 1988 Dunk Contest. A timeless icon that redefined sneaker culture! 👟💥🐐

#MichaelJordan 🏀 #AirJordan3 👟 #Jumpman23 ✈️ #GOAT 🐐 #JordanBrand 🔥 #SneakerHistory 📖 #NBA 🏆 #ChicagoBulls 🔴⚫ #BasketballLegend 🌟 #NikeSneakers ✅ #RetroKicks 🎨 #OGJordans 👑 #BallIsLife 🏀 #SneakerheadCulture 👟 #MJ23 🎯 #SlamDunk 💥 #FlightClub ✈️ #IconicKicks 🎬 #JordanEra 🕶️ #CourtStyle 🎭 #SneakerRevolution 🔄 #NikeAir 💨 #BullsNation 🐂 #ElephantPrint 🐘 #DunkContest 🏆 #BasketballCulture 🌍",,481,https://instagram.fmnl17-8.fna.fbcdn.net/v/t51.2885-15/476300255_18092736940521868_1092891810644472791_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640_tt6&_nc_ht=instagram.fmnl17-8.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFt239TfkzigH1XYeJuXDsMnQYPzXFt3Qgl03r0rnXXI022LAkpHSWcwh6A76AFVtE&_nc_ohc=cmSoZOGEtaQQ7kNvwHaJ_1m&_nc_gid=ocpgJXbFAXt3x5N9BJFN3A&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_Afctcr8B0Zh42YDYN7Z9IFU5LS99CHRrDld6E9bLtohrkA&oe=68EECE2D&_nc_sid=d885a2,United States,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/C5RINmWr7JY,nike sneakers,inmaxwellshouse,Maxwell,"Happy #dunkweek !! Day 2!!

#nike #nikedunks #nikedunk #dunks #nike #nikesneakers #nikesneaker #sneaker #sneakers #sneakergame #sneakercollector #sneakerchallenge #sneakerlove #sneakerhead #sneakerlover #sneakerlovers #sneakerheads",,1058,https://instagram.fixm4-3.fna.fbcdn.net/v/t51.2885-15/503029001_1508685363430776_2347238514469959464_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640_tt6&_nc_ht=instagram.fixm4-3.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QHOLVQWka_ayYCwMEA7MUWHfC0DupWwzmSc3xsh2sz_5qPFrF73L3n1qJjwZVUDVLE&_nc_ohc=f6fPSV46bVwQ7kNvwHdukqV&_nc_gid=QK57zrVp5r_omK5RoD1qOA&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfcMwH-VD78adGbA1X5uopIvRUE6g_u9xy07sSBR2Ezr1w&oe=68EEC8B4&_nc_sid=d885a2,,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/DKS3OV6pJJ9,nike sneakers,basedouttabroward,Sneaker Collector,"Dodger blue 🧢

In hand look at the Nike Kobe 6 Protro Dodgers ⚾️

Limited to the United States, these exclusively released through Nike stores via the SNKRS pass and boutiques through first-come, first-served (FCFS) and raffle methods

Top Kobe of the year? ⬇️⬇️⬇️

#fyp #shoes #streetwear #style #sneakerhead #sneakers #explorepage #fashion #nike #kobe #dodgers",,15,https://instagram.fsgn5-13.fna.fbcdn.net/v/t51.2885-15/502735496_1373565117190626_3860369654510531943_n.jpg?stp=c0.248.640.640a_dst-jpg_e15_tt6&_nc_ht=instagram.fsgn5-13.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEHqeWvoSF0bas6rMlJF5yVkX8OLuknb0-2bj7lFih8HEWRlaav3G6mZWVYzOTGy3c&_nc_ohc=fFJ1lOCODSwQ7kNvwFzYwG2&_nc_gid=7LJPOC5igIJS1Cb8aL6H5g&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AfdLXYpLm8NEImnvmVF0Jam8ZilYs7Mb_HOJhm3GcHEm5g&oe=68EEB0C7&_nc_sid=d885a2,"Miami, Florida",,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/CqbRh81J55X,nike sneakers,drip,Drip,"Nike’s FIRST ever ‘Just Do It’ commercial debuted in 1988💧👟🎬✔️

#Drip host: @meganfoesch_ 

-
#Nike #JustDoIt #SNKRS #TVcommercials #SNKRSKickCheck #NikeShoes #NikeAir #NikeSneakers #Sneakercollection #Sneakeraddict #SneakerCommunity #CoporDrop #StreetwearStyle #Sneakerhead #SneakerNews #MustCop #Flex #Streetwear #Ootd #Shoes #Sneakers #Culture #Hypebeast #Hype",,5288,https://instagram.fpmg1-1.fna.fbcdn.net/v/t51.2885-15/498176092_1387253002421953_1075965437842290373_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640_tt6&_nc_ht=instagram.fpmg1-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHYvqK7X93Q46q7J7mZsmCQIuPmpZAyI6mj0hYZzkMBmJF6oDzshMAaBRIgACwdGN4&_nc_ohc=VYnQRcJo-QQQ7kNvwG_aXJP&_nc_gid=-4ImxCRPBu8GKovX90YN7g&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AffkVAAM71V9jJowAUEhvWDFEZuy9NngALWENh-0E6Po1w&oe=68EEACDE&_nc_sid=d885a2,,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
https://www.instagram.com/reel/DOCtA43DDOl,nike sneakers,professor_skoola,Uncle Skoola,"Yet ANOTHER CRAZY LIVE, homies came through and showed some heat as usual, these lives getting better and better thanks to yall ✌🏾💙

#sneakers #kicks #sneakerheads #solecollector #sneakercommunity #podcast #podcastofinstagram #sneakerpodcast #sundaylive #sneakerholics #sneakercollection",,1958,https://scontent-tpe1-1.cdninstagram.com/v/t51.2885-15/541096893_18523799098004424_1674042134765447_n.jpg?stp=c0.280.720.720a_dst-jpg_e15_s640x640_tt6&_nc_ht=scontent-tpe1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEe0bpfBomt5Q2ELguj6OAs_jU9Mvf9JG7-SYo6A2l-HdK7PMl8_BZiI0_89ttGk9E&_nc_ohc=l5C6ZsyXsqMQ7kNvwHN9Wz-&_nc_gid=wlD3XXcNLHb-4ymtmjZmDw&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AffzNpTL4ZEW_KffMsbUAlMf7DEXVTTXMUfr8VLJOik1vQ&oe=68EEBA91&_nc_sid=d885a2,,,,2025-10-10T11:19:55.389Z,2025-10-10T11:20:12.036Z,hydrated
